Gene ID	EC numbers
TGME49_313820	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_313830	N/A
TGME49_313840	N/A
TGME49_313848	N/A
TGME49_313852	N/A
TGME49_313860	N/A
TGME49_313870	N/A
TGME49_313880	N/A
TGME49_313890	N/A
TGME49_313900	2.7.11.1 (Non-specific serine/threonine protein kinase)
TGME49_313910	N/A
TGME49_313930	N/A
TGME49_313940	N/A
TGME49_313950	1.1.99.1 (Choline dehydrogenase)
TGME49_313960	N/A
TGME49_313970	N/A
TGME49_313980	N/A
TGME49_313990	N/A
TGME49_314000	1.8.4.12 (Peptide-methionine (R)-S-oxide reductase)
TGME49_314020	N/A
TGME49_314030	N/A
TGME49_314042	4.4.1.17 (Holocytochrome-c synthase)
TGME49_314055	N/A
TGME49_314070	N/A
TGME49_314080	N/A
TGME49_314090	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_314100	N/A
TGME49_314110	N/A
TGME49_314220	N/A
TGME49_314240	N/A
TGME49_314250	N/A
TGME49_314260	N/A
TGME49_314265	N/A
TGME49_314270	N/A
TGME49_314280	N/A
TGME49_314295	N/A
TGME49_314310	N/A
TGME49_314320	N/A
TGME49_314330	3.6.3.44 (Transferred entry: 7.6.2.2)
TGME49_314340	N/A
TGME49_314350	N/A
TGME49_314370	N/A
TGME49_314390	N/A
TGME49_314400	1.2.4.4 (3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring))
TGME49_314410	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_314415	N/A
TGME49_314418	N/A
TGME49_314422	2.8.1.1 (Thiosulfate sulfurtransferase)
TGME49_314430	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_314440	N/A
TGME49_314450	N/A
TGME49_314460	N/A
TGME49_314470	N/A
TGME49_314480	N/A
TGME49_314482	N/A
TGME49_314485	N/A
TGME49_314490	N/A
TGME49_314500	3.4.21.66 (Thermitase)
TGME49_314515	N/A
TGME49_314530	N/A
TGME49_314540	N/A
TGME49_314550	N/A
TGME49_314560	N/A
TGME49_314570	N/A
TGME49_314650	N/A
TGME49_314660	N/A
TGME49_314670	N/A
TGME49_314700	N/A
TGME49_314710	N/A
TGME49_314715	N/A
TGME49_314720	N/A
TGME49_314730	2.4.1.- (Hexosyltransferases.)
TGME49_314740	N/A
TGME49_314750	N/A
TGME49_314780	N/A
TGME49_314790	N/A
TGME49_314800	N/A
TGME49_314810	N/A
TGME49_314820	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_314830	N/A
TGME49_314840	N/A
TGME49_314850	N/A
TGME49_314860	N/A
TGME49_314875	N/A
TGME49_314885	N/A
TGME49_314890	N/A
TGME49_314900	N/A
TGME49_314910	N/A
TGME49_314920	N/A
TGME49_314955	6.5.1.2 (DNA ligase (NAD(+)))
TGME49_314970	N/A
TGME49_315080	N/A
TGME49_315090	N/A
TGME49_315100	N/A
TGME49_315110	N/A
TGME49_315120	N/A
TGME49_315130	2.1.1.77 (Protein-L-isoaspartate(D-aspartate) O-methyltransferase)
TGME49_315140	N/A
TGME49_315150	N/A
TGME49_315160	N/A
TGME49_315160	N/A
TGME49_315170	N/A
TGME49_315190	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_315200	N/A
TGME49_315210	N/A
TGME49_315220	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_315230	N/A
TGME49_315240	N/A
TGME49_315250	N/A
TGME49_315260	1.4.1.1 (Alanine dehydrogenase)
TGME49_315270	N/A
TGME49_315280	N/A
TGME49_315290	N/A
TGME49_315300	N/A
TGME49_315310	N/A
TGME49_315320	N/A
TGME49_315330	N/A
TGME49_315340	N/A
TGME49_315345	N/A
TGME49_315350	N/A
TGME49_315360	N/A
TGME49_315370	N/A
TGME49_315380	N/A
TGME49_315390	N/A
TGME49_315400	N/A
TGME49_315410	N/A
TGME49_315420	N/A
TGME49_315440	N/A
TGME49_315450	N/A
TGME49_315460	N/A
TGME49_315470	N/A
TGME49_315480	1.3.3.6 (Acyl-CoA oxidase)
TGME49_315490	N/A
TGME49_315495	N/A
TGME49_315500	N/A
TGME49_315510	N/A
TGME49_315520	N/A
TGME49_315530	N/A
TGME49_315540	N/A
TGME49_315550	N/A
TGME49_315560	3.6.3.25 (Transferred entry: 7.3.2.3)
TGME49_315570	N/A
TGME49_315580	N/A
TGME49_315590	N/A
TGME49_315600	N/A
TGME49_315610	N/A
TGME49_315620	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_315630	N/A
TGME49_315640	2.3.1.181 (Lipoyl(octanoyl) transferase)
TGME49_315650	N/A
TGME49_315660	N/A
TGME49_315670	N/A
TGME49_315680	3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_315690	N/A
TGME49_315700	N/A
TGME49_315705	N/A
TGME49_315710	N/A
TGME49_315715	N/A
TGME49_315720	N/A
TGME49_315730	N/A
TGME49_315740	N/A
TGME49_315750	N/A
TGME49_315760	N/A
TGME49_315770	1.14.14.1 (Unspecific monooxygenase)
TGME49_315780	N/A
TGME49_315810	2.7.7.72 (CCA tRNA nucleotidyltransferase)
TGME49_315820	N/A
TGME49_315855	N/A
TGME49_315860	N/A
TGME49_315885	2.4.1.229 ([Skp1-protein]-hydroxyproline N-acetylglucosaminyltransferase)
TGME49_315900	N/A
TGME49_315910	N/A
TGME49_315920	N/A
TGME49_315930	N/A
TGME49_315940	N/A
TGME49_315950	N/A
TGME49_315958	N/A
TGME49_315962	N/A
TGME49_315970	N/A
TGME49_315980	N/A
TGME49_316090	N/A
TGME49_316100	2.4.2.29 (tRNA-guanine(34) transglycosylase)
TGME49_316110	N/A
TGME49_316120	N/A
TGME49_316130	N/A
TGME49_316140	N/A
TGME49_316150	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_316180	N/A
TGME49_316190	1.15.1.1 (Superoxide dismutase)
TGME49_316200	N/A
TGME49_316210	N/A
TGME49_316220	N/A
TGME49_316230	N/A
TGME49_316235	N/A
TGME49_316240	N/A
TGME49_316250	N/A
TGME49_316255	N/A
TGME49_316260	N/A
TGME49_316270	2.5.1.60 (Protein geranylgeranyltransferase type II)
TGME49_316280	N/A
TGME49_316290	N/A
TGME49_316300	N/A
TGME49_316310	1.15.1.1 (Superoxide dismutase)
TGME49_316320	3.6.3.44 (Transferred entry: 7.6.2.2)
TGME49_316330	1.15.1.1 (Superoxide dismutase)
TGME49_316340	N/A
TGME49_316350	N/A
TGME49_316360	N/A
TGME49_316370	N/A
TGME49_316400	N/A
TGME49_316410	N/A
TGME49_316420	N/A
TGME49_316430	2.7.1.137 (Phosphatidylinositol 3-kinase)
TGME49_316450	2.3.1.24 (Sphingosine N-acyltransferase)
TGME49_316460	N/A
TGME49_316470	N/A
TGME49_316480	N/A
TGME49_316490	N/A
TGME49_316500	N/A
TGME49_316510	N/A
TGME49_316520	2.4.1.18 (1,4-alpha-glucan branching enzyme)
TGME49_316530	N/A
TGME49_316540	N/A
TGME49_316550	N/A
TGME49_316560	N/A
TGME49_316570	N/A
TGME49_316580	N/A
TGME49_316590	N/A
TGME49_316600	N/A
TGME49_316610	N/A
TGME49_316620	N/A
TGME49_316635	N/A
TGME49_316650	N/A
TGME49_316660	N/A
TGME49_316670	N/A
TGME49_316680	N/A
TGME49_316690	N/A
TGME49_316700	2.7.1.48 (Uridine kinase)
TGME49_316710	N/A
TGME49_316730	N/A
TGME49_316750	N/A
TGME49_316760	N/A
TGME49_316770	2.5.1.31 (Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific))
TGME49_316780	N/A
TGME49_316890	N/A
TGME49_316900	N/A
TGME49_317705	4.2.1.17 (Enoyl-CoA hydratase)
TGME49_317720	N/A
TGME49_317820	N/A
TGME49_317830	N/A
TGME49_318120	N/A
TGME49_318130	N/A
TGME49_318140	N/A
TGME49_318150	N/A
TGME49_318160	N/A
TGME49_318170	N/A
TGME49_318180	N/A
TGME49_318190	5.4.2.1 (Transferred entry: 5.4.2.11 and 5.4.2.12)
TGME49_318210	N/A
TGME49_318220	N/A
TGME49_318230	2.7.2.3 (Phosphoglycerate kinase)
TGME49_318240	N/A
TGME49_318260	N/A
TGME49_318275	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_318290	N/A
TGME49_318300	N/A
TGME49_318310	2.2.1.3 (Formaldehyde transketolase)
TGME49_318320	3.4.21.92 (Endopeptidase Clp)
TGME49_318330	2.3.1.48 (Histone acetyltransferase)
TGME49_318340	N/A
TGME49_318350	N/A
TGME49_318360	N/A
TGME49_318370	N/A
TGME49_318380	N/A
TGME49_318390	N/A
TGME49_318400	N/A
TGME49_318410	N/A
TGME49_318420	N/A
TGME49_318430	1.1.1.37 (Malate dehydrogenase)
TGME49_318440	N/A
TGME49_318450	N/A
TGME49_318460	3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_318470	N/A
TGME49_318480	N/A
TGME49_318490	N/A
TGME49_318500	N/A
TGME49_318510	3.6.4.6 (Vesicle-fusing ATPase)
TGME49_318525	N/A
TGME49_318540	N/A
TGME49_318550	N/A
TGME49_318560	2.7.11.2 ([Pyruvate dehydrogenase (acetyl-transferring)] kinase)
TGME49_318570	N/A
TGME49_318580	2.7.1.106 (Glucose-1,6-bisphosphate synthase)
TGME49_318590	N/A
TGME49_318600	6.3.2.5 (Phosphopantothenate--cysteine ligase (CTP))
TGME49_318610	N/A
TGME49_318615	N/A
TGME49_318620	2.7.7.48 (RNA-directed RNA polymerase)
TGME49_318632	N/A
TGME49_318640	N/A
TGME49_318650	1.6.1.2 (NAD(P)(+) transhydrogenase (Re/Si-specific))
TGME49_318660	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_318675	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_318690	N/A
TGME49_318700	N/A
TGME49_318710	3.6.3.41 (Transferred entry: 7.6.2.5)
TGME49_318720	5.1.1.1 (Alanine racemase)
TGME49_318730	2.4.1.41 (Polypeptide N-acetylgalactosaminyltransferase)
TGME49_318750	4.1.2.4 (Deoxyribose-phosphate aldolase)
TGME49_318760	N/A
TGME49_318770	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_318880	N/A
TGME49_319090	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_319300	N/A
TGME49_319320	N/A
TGME49_319330	N/A
TGME49_319340	N/A
TGME49_319350	N/A
TGME49_319360	N/A
TGME49_319370	N/A
TGME49_319380	N/A
TGME49_319390	N/A
TGME49_319500	N/A
TGME49_319510	N/A
TGME49_319520	N/A
TGME49_319530	N/A
TGME49_319540	N/A
TGME49_319550	N/A
TGME49_319560	N/A
TGME49_319570	2.4.1.37 (Fucosylgalactoside 3-alpha-galactosyltransferase)
TGME49_319580	N/A
TGME49_319590	N/A
TGME49_319600	N/A
TGME49_319610	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_319620	N/A
TGME49_319630	N/A
TGME49_319640	N/A
TGME49_319650	2.7.7.56 (tRNA nucleotidyltransferase)
TGME49_319658	N/A
TGME49_319662	N/A
TGME49_319670	N/A
TGME49_319680	N/A
TGME49_319690	N/A
TGME49_319695	N/A
TGME49_319700	2.7.11.25 (Mitogen-activated protein kinase kinase kinase)
TGME49_319710	N/A
TGME49_319720	N/A
TGME49_319730	N/A
TGME49_319740	N/A
TGME49_319850	N/A
TGME49_319860	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_319870	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_319880	N/A
TGME49_319890	N/A
TGME49_319900	N/A
TGME49_319910	N/A
TGME49_319920	2.3.1.12 (Dihydrolipoyllysine-residue acetyltransferase)
TGME49_319930	N/A
TGME49_319935	N/A
TGME49_319940	N/A
TGME49_319950	N/A
TGME49_319960	N/A
TGME49_319970	N/A
TGME49_320000	N/A
TGME49_320005	N/A
TGME49_320010	N/A
TGME49_320015	N/A
TGME49_320020	N/A
TGME49_320030	N/A
TGME49_320040	N/A
TGME49_320050	N/A
TGME49_320060	N/A
TGME49_320070	N/A
TGME49_320080	N/A
TGME49_320090	N/A
TGME49_320100	N/A
TGME49_320105	N/A
TGME49_320110	N/A
TGME49_320120	3.6.1.29 (Bis(5'-adenosyl)-triphosphatase)
TGME49_320130	N/A
TGME49_320135	N/A
TGME49_320140	1.10.2.2 (Transferred entry: 7.1.1.8)
TGME49_320150	N/A
TGME49_320160	N/A
TGME49_320170	N/A
TGME49_320180	N/A
TGME49_320190	N/A
TGME49_320200	N/A
TGME49_320210	2.3.1.48 (Histone acetyltransferase)
TGME49_320220	1.10.2.2 (Transferred entry: 7.1.1.8)
TGME49_320230	N/A
TGME49_320240	N/A
TGME49_320250	N/A
TGME49_320260	N/A
TGME49_320270	N/A
TGME49_320280	N/A
TGME49_320290	N/A
TGME49_320300	N/A
TGME49_320410	N/A
TGME49_320430	N/A
TGME49_320440	N/A
TGME49_320450	N/A
TGME49_320460	3.6.3.44 (Transferred entry: 7.6.2.2);3.6.3.48 (Transferred entry: 7.4.2.7)
TGME49_320470	N/A
TGME49_320480	N/A
TGME49_320490	N/A
TGME49_320500	N/A
TGME49_320515	N/A
TGME49_320525	N/A
TGME49_320530	N/A
TGME49_320540	N/A
TGME49_320550	N/A
TGME49_320560	N/A
TGME49_320570	2.7.7.4 (Sulfate adenylyltransferase)
TGME49_320580	N/A
TGME49_320588	3.2.1.23 (Beta-galactosidase)
TGME49_320592	N/A
TGME49_320600	N/A
TGME49_320610	N/A
TGME49_320620	2.4.2.29 (tRNA-guanine(34) transglycosylase)
TGME49_320630	2.7.1.82 (Ethanolamine kinase)
TGME49_320640	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_320650	N/A
TGME49_320655	N/A
TGME49_320660	N/A
TGME49_320670	N/A
TGME49_320680	N/A
TGME49_320690	N/A
TGME49_320700	N/A
TGME49_320710	N/A
TGME49_320715	N/A
TGME49_320720	N/A
TGME49_320730	2.3.1.31 (Homoserine O-acetyltransferase)
TGME49_320740	N/A
TGME49_320750	N/A
TGME49_320760	N/A
TGME49_320770	N/A
TGME49_320780	N/A
TGME49_321170	N/A
TGME49_321290	N/A
TGME49_321300	N/A
TGME49_321310	N/A
TGME49_321320	N/A
TGME49_321340	N/A
TGME49_321350	N/A
TGME49_321360	N/A
TGME49_321370	N/A
TGME49_321380	N/A
TGME49_321390	N/A
TGME49_321400	N/A
TGME49_321410	N/A
TGME49_321420	N/A
TGME49_321430	N/A
TGME49_321440	N/A
TGME49_321450	N/A
TGME49_321460	N/A
TGME49_321470	N/A
TGME49_321480	N/A
TGME49_321490	N/A
TGME49_321500	N/A
TGME49_321520	N/A
TGME49_321530	3.4.22.15 (Cathepsin L)
TGME49_321540	N/A
TGME49_321550	N/A
TGME49_321560	N/A
TGME49_321570	4.2.1.- (Hydro-lyases.)
TGME49_321580	N/A
TGME49_321590	N/A
TGME49_321600	N/A
TGME49_321610	N/A
TGME49_321620	3.6.5.5 (Dynamin GTPase)
TGME49_321630	N/A
TGME49_321640	3.6.1.3 (Adenosinetriphosphatase);3.6.4.3 (Transferred entry: 5.6.1.1)
TGME49_321650	N/A
TGME49_321660	N/A
TGME49_321680	N/A
TGME49_321685	N/A
TGME49_321690	N/A
TGME49_321700	N/A
TGME49_321710	N/A
TGME49_321800	N/A
TGME49_321900	4.1.2.13 (Fructose-bisphosphate aldolase)
TGME49_322000	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_322010	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_322020	N/A
TGME49_322030	N/A
TGME49_322100	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_322110	N/A
TGME49_322120	N/A
TGME49_322130	N/A
TGME49_322200	N/A
TGME49_322210	N/A
TGME49_322300	N/A
TGME49_322400	N/A
TGME49_322500	N/A
TGME49_322600	N/A
TGME49_322700	N/A
TGME49_322800	N/A
TGME49_322900	N/A
TGME49_323000	N/A
TGME49_323010	N/A
TGME49_323020	N/A
TGME49_323100	N/A
TGME49_323110	N/A
TGME49_323200	N/A
TGME49_323300	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_323310	N/A
TGME49_323320	N/A
TGME49_323330	N/A
TGME49_323400	N/A
TGME49_323500	N/A
TGME49_323600	N/A
TGME49_323700	N/A
TGME49_323800	N/A
TGME49_323900	N/A
TGME49_324000	N/A
TGME49_324100	N/A
TGME49_324200	N/A
TGME49_324300	N/A
TGME49_324400	N/A
TGME49_324500	N/A
TGME49_324600	N/A
TGME49_324700	N/A
TGME49_324800	N/A
TGME49_324900	N/A
TGME49_325000	N/A
TGME49_325100	N/A
TGME49_325200	4.2.1.22 (Cystathionine beta-synthase)
TGME49_325300	N/A
TGME49_325400	N/A
TGME49_325500	N/A
TGME49_325600	N/A
TGME49_325700	N/A
TGME49_325800	N/A
TGME49_325900	N/A
TGME49_326000	N/A
TGME49_326100	3.6.5.5 (Dynamin GTPase)
TGME49_326200	1.6.5.5 (NADPH:quinone reductase)
TGME49_326300	N/A
TGME49_326400	N/A
TGME49_326500	N/A
TGME49_326600	N/A
TGME49_326700	2.7.7.48 (RNA-directed RNA polymerase)
TGME49_326800	3.3.1.1 (Adenosylhomocysteinase)
TGME49_326900	N/A
TGME49_327000	N/A
TGME49_327100	N/A
TGME49_327200	N/A
TGME49_327300	N/A
TGME49_327400	N/A
TGME49_327500	N/A
TGME49_327550	N/A
TGME49_327600	N/A
TGME49_327700	N/A
TGME49_327800	N/A
TGME49_327900	N/A
TGME49_328000	N/A
TGME49_328100	N/A
TGME49_328200	2.7.1.67 (1-phosphatidylinositol 4-kinase)
TGME49_328300	N/A
TGME49_328400	N/A
TGME49_328500	N/A
TGME49_328550	N/A
TGME49_328600	6.1.1.5 (Isoleucine--tRNA ligase)
TGME49_328700	N/A
TGME49_328800	N/A
TGME49_328900	N/A
TGME49_329000	N/A
TGME49_329100	N/A
TGME49_329200	N/A
TGME49_329300	N/A
TGME49_329400	N/A
TGME49_329500	N/A
TGME49_329600	N/A
TGME49_329620	N/A
TGME49_329700	N/A
TGME49_329710	N/A
TGME49_329800	N/A
TGME49_330000	N/A
TGME49_355010	N/A
TGME49_355020	N/A
TGME49_355030	N/A
TGME49_355040	N/A
TGME49_355050	N/A
TGME49_355060	N/A
TGME49_355070	N/A
TGME49_355080	N/A
TGME49_355090	N/A
TGME49_355100	N/A
TGME49_355110	N/A
TGME49_355120	N/A
TGME49_355130	N/A
TGME49_355140	N/A
TGME49_355150	N/A
TGME49_355160	N/A
TGME49_355170	N/A
TGME49_355180	N/A
TGME49_355190	N/A
TGME49_355200	N/A
TGME49_355210	N/A
TGME49_355220	N/A
TGME49_355230	N/A
TGME49_355240	N/A
TGME49_355250	N/A
TGME49_457310	N/A
TGME49_457320	N/A
TGME49_457330	N/A
TGME49_457340	N/A
TGME49_457350	N/A
TGME49_457360	N/A
TGME49_457370	N/A
TGME49_457380	N/A
TGME49_457390	N/A
TGME49_457400	N/A
TGME49_457410	N/A
TGME49_457420	N/A
TGME49_457430	N/A
TGME49_457440	N/A
TGME49_457450	N/A
TGME49_457460	N/A
TGME49_457470	N/A
TGME49_457480	N/A
TGME49_457490	N/A
TGME49_457500	N/A
TGME49_457510	N/A
TGME49_457520	N/A
TGME49_457530	N/A
TGME49_457540	N/A
TGME49_457550	N/A
TGME49_457560	N/A
TGME49_457570	N/A
TGME49_457580	N/A
TGME49_457590	N/A
TGME49_457600	N/A
TGME49_457610	N/A
TGME49_457620	N/A
TGME49_457630	N/A
TGME49_457640	N/A
TGME49_457650	N/A
TGME49_457660	N/A
TGME49_457670	N/A
TGME49_457680	N/A
TGME49_457690	N/A
TGME49_457700	N/A
TGME49_457710	N/A
TGME49_457720	N/A
TGME49_457730	N/A
TGME49_457740	N/A
TGME49_457750	N/A
TGME49_457760	N/A
TGME49_457770	N/A
TGME49_457780	N/A
TGME49_457790	N/A
TGME49_457800	N/A
TGME49_457810	N/A
TGME49_457820	N/A
TGME49_457830	N/A
TGME49_457840	N/A
TGME49_457850	N/A
TGME49_457860	N/A
TGME49_457870	N/A
TGME49_457880	N/A
TGME49_457890	N/A
TGME49_457900	N/A
TGME49_457910	N/A
TGME49_457920	N/A
TGME49_457930	N/A
TGME49_457940	N/A
TGME49_457950	N/A
TGME49_457960	N/A
TGME49_457970	N/A
TGME49_457980	N/A
TGME49_457990	N/A
TGME49_458000	N/A
TGME49_458010	N/A
TGME49_458020	N/A
TGME49_458030	N/A
TGME49_458040	N/A
TGME49_458050	N/A
TGME49_458060	N/A
TGME49_458070	N/A
TGME49_458080	N/A
TGME49_458090	N/A
TGME49_458100	N/A
TGME49_458110	N/A
TGME49_458120	N/A
TGME49_458130	N/A
TGME49_458140	N/A
TGME49_458150	N/A
TGME49_458160	N/A
TGME49_458170	N/A
TGME49_458180	N/A
TGME49_458190	N/A
TGME49_458200	N/A
TGME49_458210	N/A
TGME49_458220	N/A
TGME49_458230	N/A
TGME49_458240	N/A
TGME49_458250	N/A
TGME49_458260	N/A
TGME49_458270	N/A
TGME49_458280	N/A
TGME49_458290	N/A
TGME49_458300	N/A
TGME49_458310	N/A
TGME49_458320	N/A
TGME49_458330	N/A
TGME49_458340	N/A
TGME49_458350	N/A
TGME49_458360	N/A
TGME49_458370	N/A
TGME49_458380	N/A
TGME49_458390	N/A
TGME49_458400	N/A
TGME49_458410	N/A
TGME49_458420	N/A
TGME49_458430	N/A
TGME49_458440	N/A
TGME49_458450	N/A
TGME49_458460	N/A
TGME49_458470	N/A
TGME49_458480	N/A
TGME49_458490	N/A
TGME49_458500	N/A
TGME49_458510	N/A
TGME49_458520	N/A
TGME49_458530	N/A
TGME49_458540	N/A
TGME49_458550	N/A
TGME49_458560	N/A
TGME49_458570	N/A
TGME49_458580	N/A
TGME49_458590	N/A
TGME49_458600	N/A
TGME49_458610	N/A
TGME49_458620	N/A
TGME49_458630	N/A
TGME49_458640	N/A
TGME49_458650	N/A
TGME49_458660	N/A
TGME49_458670	N/A
TGME49_458680	N/A
TGME49_458690	N/A
TGME49_458700	N/A
TGME49_458710	N/A
TGME49_458720	N/A
TGME49_458730	N/A
TGME49_458740	N/A
TGME49_458750	N/A
TGME49_458760	N/A
TGME49_458770	N/A
TGME49_458780	N/A
TGME49_458790	N/A
TGME49_458800	N/A
TGME49_458810	N/A
TGME49_458820	N/A
TGME49_458830	N/A
TGME49_458840	N/A
TGME49_458850	N/A
TGME49_458860	N/A
TGME49_458870	N/A
TGME49_458880	N/A
TGME49_458890	N/A
TGME49_458900	N/A
TGME49_458910	N/A
TGME49_458920	N/A
TGME49_458930	N/A
TGME49_458940	N/A
TGME49_458950	N/A
TGME49_458960	N/A
TGME49_458970	N/A
TGME49_458980	N/A
TGME49_458990	N/A
TGME49_459000	N/A
TGME49_459010	N/A
TGME49_459020	N/A
TGME49_459030	N/A
TGME49_459040	N/A
TGME49_459050	N/A
TGME49_459060	N/A
TGME49_459070	N/A
TGME49_459080	N/A
TGME49_459090	N/A
TGME49_459100	N/A
TGME49_459110	N/A
TGME49_459120	N/A
TGME49_459130	N/A
TGME49_459140	N/A
TGME49_459150	N/A
TGME49_459160	N/A
TGME49_459170	N/A
TGME49_459180	N/A
TGME49_459190	N/A
TGME49_459200	N/A
TGME49_459210	N/A
TGME49_459220	N/A
TGME49_459230	N/A
TGME49_459240	N/A
TGME49_459250	N/A
TGME49_459260	N/A
TGME49_459270	N/A
TGME49_459280	N/A
TGME49_459290	N/A
TGME49_459300	N/A
TGME49_459310	N/A
TGME49_459320	N/A
TGME49_459330	N/A
TGME49_459340	N/A
TGME49_459350	N/A
TGME49_459360	N/A
TGME49_459370	N/A
TGME49_459380	N/A
TGME49_459390	N/A
TGME49_459400	N/A
TGME49_459410	N/A
TGME49_459420	N/A
TGME49_459430	N/A
TGME49_459440	N/A
TGME49_459450	N/A
TGME49_459460	N/A
TGME49_459470	N/A
TGME49_459480	N/A
TGME49_459490	N/A
TGME49_459500	N/A
TGME49_459510	N/A
TGME49_459520	N/A
TGME49_459530	N/A
TGME49_459540	N/A
TGME49_459550	N/A
TGME49_459560	N/A
TGME49_459570	N/A
TGME49_459580	N/A
TGME49_459590	N/A
TGME49_459600	N/A
TGME49_459610	N/A
TGME49_459620	N/A
TGME49_459630	N/A
TGME49_459640	N/A
TGME49_459650	N/A
TGME49_459660	N/A
TGME49_459670	N/A
TGME49_459680	N/A
TGME49_459690	N/A
TGME49_459700	N/A
TGME49_459710	N/A
TGME49_459720	N/A
TGME49_459730	N/A
TGME49_459740	N/A
TGME49_459750	N/A
TGME49_459760	N/A
TGME49_459770	N/A
TGME49_459780	N/A
TGME49_459790	N/A
TGME49_459800	N/A
TGME49_459810	N/A
TGME49_459820	N/A
TGME49_459830	N/A
TGME49_459840	N/A
TGME49_459850	N/A
TGME49_459860	N/A
TGME49_459870	N/A
TGME49_459880	N/A
TGME49_459890	N/A
TGME49_459900	N/A
TGME49_459910	N/A
TGME49_459920	N/A
TGME49_459930	N/A
TGME49_459940	N/A
TGME49_459950	N/A
TGME49_459960	N/A
TGME49_459970	N/A
TGME49_459980	N/A
TGME49_459990	N/A
TGME49_460000	N/A
TGME49_460010	N/A
TGME49_460020	N/A
TGME49_460030	N/A
TGME49_460040	N/A
TGME49_460050	N/A
TGME49_460060	N/A
TGME49_460070	N/A
TGME49_460080	N/A
TGME49_460090	N/A
TGME49_460100	N/A
TGME49_460110	N/A
TGME49_460120	N/A
TGME49_460130	N/A
TGME49_460140	N/A
TGME49_460150	N/A
TGME49_460160	N/A
TGME49_460170	N/A
TGME49_460180	N/A
TGME49_460190	N/A
TGME49_460200	N/A
TGME49_460210	N/A
TGME49_460220	N/A
TGME49_460230	N/A
TGME49_460240	N/A
TGME49_460250	N/A
TGME49_460260	N/A
TGME49_460270	N/A
TGME49_460280	N/A
TGME49_460290	N/A
TGME49_460300	N/A
TGME49_460310	N/A
TGME49_460320	N/A
TGME49_460330	N/A
TGME49_460340	N/A
TGME49_460350	N/A
TGME49_460360	N/A
TGME49_460370	N/A
TGME49_460380	N/A
TGME49_460390	N/A
TGME49_460400	N/A
TGME49_460410	N/A
TGME49_460420	N/A
TGME49_460430	N/A
TGME49_460440	N/A
TGME49_460450	N/A
TGME49_460460	N/A
TGME49_460470	N/A
TGME49_460480	N/A
TGME49_460490	N/A
TGME49_460500	N/A
TGME49_460510	N/A
TGME49_460520	N/A
TGME49_460530	N/A
TGME49_460540	N/A
TGME49_460550	N/A
TGME49_460560	N/A
TGME49_460570	N/A
TGME49_460580	N/A
TGME49_460590	N/A
TGME49_460600	N/A
TGME49_460610	N/A
TGME49_460620	N/A
TGME49_460630	N/A
TGME49_460640	N/A
TGME49_460650	N/A
TGME49_460660	N/A
TGME49_460670	N/A
TGME49_460680	N/A
TGME49_460690	N/A
TGME49_460700	N/A
TGME49_460710	N/A
TGME49_460720	N/A
TGME49_460730	N/A
TGME49_460740	N/A
TGME49_460750	N/A
TGME49_460760	N/A
TGME49_460770	N/A
TGME49_460780	N/A
TGME49_460790	N/A
TGME49_460800	N/A
TGME49_460810	N/A
TGME49_460820	N/A
TGME49_460830	N/A
TGME49_460840	N/A
TGME49_460850	N/A
TGME49_460860	N/A
TGME49_460870	N/A
TGME49_460880	N/A
TGME49_460890	N/A
TGME49_460900	N/A
TGME49_460910	N/A
TGME49_460920	N/A
TGME49_460930	N/A
TGME49_460940	N/A
TGME49_460950	N/A
TGME49_460960	N/A
TGME49_460970	N/A
TGME49_460980	N/A
TGME49_460990	N/A
TGME49_461000	N/A
TGME49_461010	N/A
TGME49_461020	N/A
TGME49_461030	N/A
TGME49_461040	N/A
TGME49_461050	N/A
TGME49_461060	N/A
TGME49_461070	N/A
TGME49_461080	N/A
TGME49_461090	N/A
