gene_id	utr5_length	utr5_n_uaugs	utr5_n_uorfs	utr5_n_oorfs	utr5_n_inframe_ext	utr5_kozak_score
TGME49_309060	474	0				0.8935744544
TGME49_309070	1262	9	9	0	0	0.8292576573
TGME49_309090	915	2	2	0	0	0.7461304591
TGME49_309095						
TGME49_309100	861	5	5	0	0	0.8048358124
TGME49_309110	375	2	0	2	0	0.4267930587
TGME49_309120	124	0				0.9819427311
TGME49_309130	33	0				0.4030498992
TGME49_309140	765	16	14	2	0	0.8115980505
TGME49_309160	178	0				0.8618067312
TGME49_309170	798	3	3	0	0	0.4948142951
TGME49_309185	277	0				0.4922525415
TGME49_309190	1600	9	9	0	0	0.6818618591
TGME49_309200	1558	15	14	1	0	0.5484986923
TGME49_309210	90	0				0.8019652774
TGME49_309220	3445	28	28	0	0	0.418166943
TGME49_309230	437	2	2	0	0	0.5078823198
TGME49_309240	946	4	4	0	0	0.8020052788
TGME49_309250	1567	5	4	1	0	0.5557224238
TGME49_309265	424	0				0.7096842213
TGME49_309280	863	5	5	0	0	0.8799508776
TGME49_309290	772	4	4	0	0	0.9103126238
TGME49_309300	249	2	0	2	0	0.8962726447
TGME49_309370	1567	12	9	3	0	0.8095111389
TGME49_309380	1386	14	13	1	0	0.8579251693
TGME49_309390	128	1	1	0	0	0.3687577671
TGME49_309400	239	4	3	1	0	0.6456678662
TGME49_309410	1779	11	11	0	0	0.8613325552
TGME49_309420	2407	13	13	0	0	0.9120363994
TGME49_309560	580	4	4	0	0	0.8921972291
TGME49_309570	696	4	4	0	0	0.6690577882
TGME49_309580	548	2	2	0	0	0.3608820257
TGME49_309590	55	0				0.9596948946
TGME49_309600	465	5	5	0	0	0.5267920317
TGME49_309610	433	2	2	0	0	0.8776973894
TGME49_309720	832	3	3	0	0	0.5681102406
TGME49_309730	125	0				0.3977591835
TGME49_309740	540	2	2	0	0	0.9199719094
TGME49_309752	122	0				0.9824670565
TGME49_309760	274	3	3	0	0	0.6039044498
TGME49_309770	1766	16	16	0	0	0.4803146916
TGME49_309780	889	13	12	1	0	0.9727098822
TGME49_309790	588	11	11	0	0	0.9360606947
TGME49_309800	771	3	3	0	0	0.7349799132
TGME49_309810	153	0				0.9294898957
TGME49_309820	96	0				0.9399459295
TGME49_309830	689	15	14	1	0	0.3864707533
TGME49_309850	860	10	10	0	0	0.7710393699
TGME49_309860	995	9	9	0	0	0.7493629441
TGME49_309870	616	11	10	1	0	0.5710848724
TGME49_309880	1065	16	12	4	0	0.3904853121
TGME49_309885	956	8	8	0	0	0.7183634829
TGME49_309890	1192	13	13	0	0	0.799800595
TGME49_309910	1241	16	15	1	0	0.7921428952
TGME49_309920	427	4	4	0	0	0.8432106242
TGME49_309930	572	3	3	0	0	0.5588192607
TGME49_309940	293	3	3	0	0	0.8135141135
TGME49_309950	641	4	3	1	0	0.6121715226
TGME49_309960	1324	10	10	0	0	0.8643309907
TGME49_309980						
TGME49_309990	283	2	2	0	0	0.9456784438
TGME49_310000	1101	3	2	1	0	0.9109881416
TGME49_310010	1018	10	10	0	0	0.7475846029
TGME49_310030	270	4	3	0	1	0.9245245817
TGME49_310040	286	1	1	0	0	0.6637596601
TGME49_310050						
TGME49_310055	1264	13	13	0	0	0.8504901565
TGME49_310060	609	3	2	1	0	0.4198066701
TGME49_310070	983	5	5	0	0	0.8005044569
TGME49_310080	674	2	1	1	0	0.836843284
TGME49_310090						
TGME49_310100	3167	30	30	0	0	0.6762465691
TGME49_310118	1111	4	4	0	0	0.8886238119
TGME49_310130	1518	14	13	1	0	0.7240743999
TGME49_310140	1207	6	6	0	0	0.8535036674
TGME49_310150	163	1	1	0	0	0.8110897196
TGME49_310170	1278	6	6	0	0	0.7960889196
TGME49_310173	148	1	1	0	0	0.5688466451
TGME49_310177	908	20	18	2	0	0.2995735713
TGME49_310180	321	0				0.8474701587
TGME49_310190	1014	3	1	2	0	0.8068171544
TGME49_310200	353	1	1	0	0	0.5244613745
TGME49_310210	1233	9	9	0	0	0.8844857393
TGME49_310220	1051	7	7	0	0	0.7754325398
TGME49_310235	749	10	10	0	0	0.661957223
TGME49_310240	1226	13	12	1	0	0.7395160259
TGME49_310250	1656	20	20	0	0	0.7495733416
TGME49_310270	951	13	12	1	0	0.8441598577
TGME49_310280	1068	7	7	0	0	0.5507698598
TGME49_310290	739	2	2	0	0	0.5804936916
TGME49_310300	653	8	7	1	0	0.7948184412
TGME49_310310	514	1	0	1	0	0.9106671538
TGME49_310320	640	3	3	0	0	0.6101181082
TGME49_310330	395	2	2	0	0	0.8895394582
TGME49_310350	700	2	2	0	0	0.5557927566
TGME49_310360	647	2	2	0	0	0.7535407742
TGME49_310370	919	5	5	0	0	0.7883011076
TGME49_310380	880	5	5	0	0	0.8725351957
TGME49_310390	1209	15	14	1	0	0.7650493445
TGME49_310400	263	5	5	0	0	0.5369118452
TGME49_310420	169	0				0.7973566214
TGME49_310430	389	5	5	0	0	0.7567858107
TGME49_310440	902	6	5	1	0	0.9589030146
TGME49_310450	1618	14	13	1	0	0.9178873946
TGME49_310460	1511	1	1	0	0	0.9878167819
TGME49_310470	81	0				0.6654268548
TGME49_310490	116	0				0.9191150037
TGME49_310500	612	5	5	0	0	0.7907348685
TGME49_310510	1248	11	11	0	0	0.3940008605
TGME49_310530	909	6	6	0	0	0.8584788468
TGME49_310560	1317	19	16	3	0	0.7625402858
TGME49_310570	340	1	0	1	0	0.7248948838
TGME49_310580	1654	20	20	0	0	0.6695257028
TGME49_310590	252	1	1	0	0	0.407531894
TGME49_310600						
TGME49_310610	585	7	7	0	0	0.604673358
TGME49_310620	1217	10	10	0	0	0.9257063091
TGME49_310630	654	6	6	0	0	0.8204346308
TGME49_310640	93	0				0.8207632125
TGME49_310660	1180	14	14	0	0	0.6110313
TGME49_310670	229	1	0	1	0	0.9168286739
TGME49_310700	911	12	12	0	0	0.9427926991
TGME49_310710	424	8	8	0	0	0.4147041413
TGME49_310720	1174	8	8	0	0	0.7821504331
TGME49_310730	1140	15	13	2	0	0.9551530954
TGME49_310740	589	6	5	1	0	0.7929418004
TGME49_310750	907	2	1	1	0	0.8982607087
TGME49_310760	532	1	1	0	0	0.8218358261
TGME49_310770	369	2	2	0	0	0.4603923595
TGME49_310780	110	1	1	0	0	0.8118945488
TGME49_310790	158	0				0.8645753829
TGME49_310802	1118	9	9	0	0	0.5153712058
TGME49_310810	306	0				0.5020252566
TGME49_310820	608	0				0.6735743477
TGME49_310840	196	0				0.5968720305
TGME49_310850	608	5	3	2	0	0.9000887444
TGME49_310860	654	1	0	1	0	0.5399491895
TGME49_310870	611	1	1	0	0	0.6714090796
TGME49_310900	2264	14	14	0	0	0.7263628481
TGME49_310910	1148	13	11	2	0	0.790947553
TGME49_310930	797	10	10	0	0	0.8810565966
TGME49_310940	363	6	4	2	0	0.486729147
TGME49_310950	364	9	6	3	0	0.5713458108
TGME49_310960	503	5	5	0	0	0.8749104428
TGME49_310970	366	5	5	0	0	0.765079479
TGME49_311000	558	6	4	2	0	0.5647295161
TGME49_311010	495	7	7	0	0	0.8076192828
TGME49_311020	840	9	9	0	0	0.874985581
TGME49_311030	644	2	2	0	0	0.6303342318
TGME49_311040	690	3	2	1	0	0.5014536881
TGME49_311060	640	3	1	2	0	0.859003204
TGME49_311070	3393	17	17	0	0	0.9075165793
TGME49_311075	950	9	9	0	0	0.4195424434
TGME49_311080	923	7	6	1	0	0.9029888996
TGME49_311090	864	4	3	1	0	0.9127369198
TGME49_311100	1175	12	12	0	0	0.6703642201
TGME49_311110	342	1	1	0	0	0.9243363981
TGME49_311150	564	5	4	1	0	0.8794424552
TGME49_311155	830	3	3	0	0	0.2972224831
TGME49_311160	786	1	0	1	0	0.91609702
TGME49_311210	734	7	7	0	0	0.8809213752
TGME49_311220	354	5	4	1	0	0.7909872255
TGME49_311230	377	2	1	1	0	0.4476798105
TGME49_311240	464	0				0.834228808
TGME49_311250	712	3	3	0	0	0.8189000645
TGME49_311260	840	4	4	0	0	0.8969363713
TGME49_311290	796	2	1	1	0	0.9143784312
TGME49_311310	2540	10	10	0	0	0.6704659493
TGME49_311320	705	1	0	1	0	0.765185776
TGME49_311360	2625	15	14	0	1	0.462005217
TGME49_311390	357	3	2	1	0	0.9180827801
TGME49_311400	896	8	7	1	0	0.8523637632
TGME49_311410	762	5	5	0	0	0.6549160272
TGME49_311430	235	0				0.7638328659
TGME49_311440	283	1	1	0	0	0.5059954873
TGME49_311450	575	7	7	0	0	0.6135868593
TGME49_311470	430	3	2	1	0	0.6830644707
TGME49_311480	937	9	8	1	0	0.9283826101
TGME49_311500	740	13	12	1	0	0.5954534013
TGME49_311510	4272	55	54	1	0	0.3799425171
TGME49_311625	728	1	1	0	0	0.4341482283
TGME49_311650	1712	11	10	1	0	0.525257613
TGME49_311680	252	0				0.8475919417
TGME49_311690	682	3	3	0	0	0.8670917225
TGME49_311720	404	0				0.9334223534
TGME49_311730	350	9	8	1	0	0.9116305075
TGME49_311750	1260	5	5	0	0	0.8783428483
TGME49_311760	1025	6	6	0	0	0.6063270252
TGME49_311765	383	3	3	0	0	0.7500757311
TGME49_311770	299	3	3	0	0	0.7686215551
TGME49_311780	361	3	3	0	0	0.9083955925
TGME49_311790	771	5	5	0	0	0.7798766144
TGME49_311800	672	9	9	0	0	0.4281247887
TGME49_311810	670	13	10	3	0	0.6615969217
TGME49_311830	210	1	1	0	0	0.9521525858
TGME49_311840	468	7	7	0	0	0.7056424326
TGME49_311850	21	0				0.7551622559
TGME49_311860	1643	7	6	1	0	0.5089193291
TGME49_311870	230	0				0.9521530548
TGME49_311880	1217	18	18	0	0	0.8503723022
TGME49_311890	783	0				0.6436149144
TGME49_311905	647	5	4	1	0	0.909188534
TGME49_311920	1510	11	11	0	0	0.9861194108
TGME49_312050	466	0				0.7461611359
TGME49_312065	1181	7	7	0	0	0.670617851
TGME49_312090	129	0				0.898033975
TGME49_312100	1314	8	8	0	0	0.9063493047
TGME49_312110	346	4	3	1	0	0.6576827389
TGME49_312120						
TGME49_312130	697	3	3	0	0	0.6708546815
TGME49_312140	1023	11	10	1	0	0.5871162675
TGME49_312150	219	2	1	1	0	0.423303031
TGME49_312160	205	1	0	0	1	0.8028292223
TGME49_312175	1547	14	14	0	0	0.8212032687
TGME49_312190	873	6	6	0	0	0.689739303
TGME49_312200	719	1	1	0	0	0.6136152685
TGME49_312210						
TGME49_312220						
TGME49_312230	1124	9	9	0	0	0.7901463836
TGME49_312240	1623	12	11	1	0	0.7224289819
TGME49_312250	516	0				0.5239630983
TGME49_312260	533	7	5	2	0	0.9181265825
TGME49_312270	347	2	2	0	0	0.7350334483
TGME49_312280	1158	10	10	0	0	0.6172888796
TGME49_312300	1230	13	13	0	0	0.8325634252
TGME49_312310	492	3	2	1	0	0.5974168916
TGME49_312340	1269	25	24	1	0	0.8455032322
TGME49_312350	1444	23	23	0	0	0.4796643482
TGME49_312360	530	8	8	0	0	0.7949129671
TGME49_312380	663	8	8	0	0	0.6504945366
TGME49_312390	508	4	4	0	0	0.8411204032
TGME49_312400	694	4	3	0	1	0.4362675379
TGME49_312410	665	5	3	2	0	0.7539060771
TGME49_312420	1351	14	13	1	0	0.9145161341
TGME49_312430	1045	6	6	0	0	0.5079824955
TGME49_312470	988	8	8	0	0	0.957872166
TGME49_312480	368	1	0	1	0	0.9015832917
TGME49_312490	529	3	2	1	0	0.8939962249
TGME49_312500	415	6	5	1	0	0.7571394176
TGME49_312530	1299	10	10	0	0	0.8145577952
TGME49_312560	895	3	3	0	0	0.8338019867
TGME49_312570	1839	16	16	0	0	0.8257015952
TGME49_312580	1465	11	10	1	0	0.9005258723
TGME49_312590	958	12	12	0	0	0.613947834
TGME49_312600	259	4	4	0	0	0.9178426813
TGME49_312618	996	5	5	0	0	0.4732370575
TGME49_312622	578	1	1	0	0	0.5980031213
TGME49_312630	614	2	2	0	0	0.8894012951
TGME49_312640	721	9	9	0	0	0.8505024747
TGME49_312650	996	5	4	0	1	0.9846618018
TGME49_312660	1402	7	7	0	0	0.7945272273
TGME49_312670	1346	7	7	0	0	0.7743386129
TGME49_312680	1079	4	4	0	0	0.6075785596
TGME49_312700	338	5	5	0	0	0.8188585444
TGME49_312820	591	9	7	2	0	0.417623212
TGME49_312840	1401	9	9	0	0	0.4420600536
TGME49_312860	764	4	3	1	0	0.5403434813
TGME49_312875	1213	18	16	2	0	0.605855427
TGME49_312905	575	4	2	2	0	0.8446737316
TGME49_312940	76	0				0.5040601012
TGME49_312950	441	4	4	0	0	0.8565354637
TGME49_312960	417	2	2	0	0	0.8991186624
TGME49_312990	173	1	1	0	0	0.7688835689
TGME49_313010	1454	9	7	2	0	0.8172131264
TGME49_313020	1821	29	29	0	0	0.849595098
TGME49_313030	557	4	2	2	0	0.8325255577
TGME49_313040	801	8	6	2	0	0.8141199461
TGME49_313055	316	6	6	0	0	0.7002488567
TGME49_313060	1266	22	21	1	0	0.5693330819
TGME49_313070	377	2	2	0	0	0.3006767997
TGME49_313080	655	2	1	1	0	0.6952073877
TGME49_313100	1407	7	7	0	0	0.654156611
TGME49_313110	1681	25	24	1	0	0.8542518928
TGME49_313130	734	1	1	0	0	0.6770850012
TGME49_313140	152	0				0.8611049918
TGME49_313150	542	4	4	0	0	0.4274058729
TGME49_313160	710	6	4	2	0	0.8391288585
TGME49_313180	1605	4	4	0	0	0.4332012944
TGME49_313190	1166	8	8	0	0	0.826007611
TGME49_313200	488	2	2	0	0	0.81107377
TGME49_313230	606	1	1	0	0	0.9606022714
TGME49_313240	447	3	3	0	0	0.7829957527
TGME49_313270	2274	11	10	1	0	0.6781909488
TGME49_313280	943	7	6	1	0	0.5414922628
TGME49_313290	641	1	1	0	0	0.8798992495
TGME49_313300	716	3	3	0	0	0.5854988228
TGME49_313310	556	4	4	0	0	0.4081404578
TGME49_313330	689	4	4	0	0	0.89382484
TGME49_313340	1417	9	5	4	0	0.7543870051
TGME49_313350	1093	4	4	0	0	0.8626528801
TGME49_313360	1989	10	9	1	0	0.7730607039
TGME49_313370	1442	2	2	0	0	0.4774610312
TGME49_313380	349	0				0.9451331876
TGME49_313385	258	1	1	0	0	0.8760090724
TGME49_313390	247	0				0.872245211
TGME49_313400	204	0				0.8476020296
TGME49_313410	945	1	1	0	0	0.974055057
TGME49_313422	620	7	7	0	0	0.6971826027
TGME49_313430	611	4	4	0	0	0.8320872618
TGME49_313445	1224	10	10	0	0	0.5829965429
TGME49_313450	1348	5	5	0	0	0.7552313527
TGME49_313470	1140	10	9	1	0	0.9488773247
TGME49_313475	553	9	9	0	0	0.4636528284
TGME49_313480	810	2	2	0	0	0.5288307458
TGME49_313495	2234	23	20	2	1	0.5982807182
TGME49_313520	714	9	7	2	0	0.5646970578
TGME49_313530	538	1	1	0	0	0.9065790337
TGME49_313540	567	0				0.3419597527
TGME49_313550	824	6	5	1	0	0.9096646974
TGME49_313560	479	1	1	0	0	0.988610331
TGME49_313570	1724	11	11	0	0	0.6397410376
TGME49_313580	826	3	3	0	0	0.9116751762
TGME49_313590	1478	10	9	0	1	0.7338567314
TGME49_313600	448	7	7	0	0	0.851631961
TGME49_313630	2202	15	15	0	0	0.5388774412
TGME49_313640	172	2	2	0	0	0.9021281405
TGME49_313660	697	13	13	0	0	0.8428709589
TGME49_313670	1216	4	4	0	0	0.7166848014
TGME49_313677						
TGME49_313680	1290	12	12	0	0	0.7697364347
TGME49_313690	787	1	1	0	0	0.7634194737
TGME49_313700	455	0				0.9126234795
TGME49_313710	1105	15	14	1	0	0.802903847
TGME49_313750	851	3	3	0	0	0.7502853667
TGME49_313760	1516	13	13	0	0	0.5926022421
TGME49_313780	809	5	5	0	0	0.7406156019
TGME49_313790	797	14	13	1	0	0.5551884766
TGME49_313810	1121	13	13	0	0	0.5095932502
TGME49_313820	1067	6	6	0	0	0.8418261997
TGME49_313830	1167	8	8	0	0	0.9030180644
TGME49_313860	1077	11	10	1	0	0.6089863225
TGME49_313870	632	5	4	1	0	0.7766347454
TGME49_313880	795	1	1	0	0	0.8302568453
TGME49_313900	2198	30	29	1	0	0.6082221545
TGME49_313910	1576	24	23	1	0	0.8897774707
TGME49_313930	1326	6	6	0	0	0.9010290759
TGME49_313960	256	1	1	0	0	0.8969028487
TGME49_313970	592	4	4	0	0	0.9234794923
TGME49_313980	704	3	3	0	0	0.5970556262
TGME49_313990	503	2	2	0	0	0.9892249005
TGME49_314000	165	2	2	0	0	0.4446662523
TGME49_314020	1651	16	14	2	0	0.6915584457
TGME49_314030	1983	12	12	0	0	0.734408549
TGME49_314042	541	5	5	0	0	0.9233051879
TGME49_314070	480	2	2	0	0	0.9844808447
TGME49_314080	1061	14	14	0	0	0.8252007647
TGME49_314090	398	2	1	1	0	0.6799058343
TGME49_314100	1392	5	5	0	0	0.8571700746
TGME49_314110	862	13	11	2	0	0.8889025814
TGME49_314220	931	9	9	0	0	0.5143719831
TGME49_314240	3062	23	21	2	0	0.4464633772
TGME49_314250	95	0				0.8977287524
TGME49_314260	1026	14	14	0	0	0.7700348949
TGME49_314265	1489	9	9	0	0	0.8041946792
TGME49_314280	529	7	7	0	0	0.5314817887
TGME49_314295	1347	11	6	0	5	0.646628377
TGME49_314310	54	2	1	0	1	0.9145770412
TGME49_314320	2649	39	36	3	0	0.7330268711
TGME49_314390	1500	11	11	0	0	0.6127865026
TGME49_314400	544	0				0.886981306
TGME49_314410	1098	5	4	1	0	0.4873359923
TGME49_314415	315	2	2	0	0	0.6638688297
TGME49_314418	672	4	4	0	0	0.7481297058
TGME49_314422	577	2	2	0	0	0.8722033405
TGME49_314430	1826	20	20	0	0	0.6073880424
TGME49_314450	1511	10	10	0	0	0.8501248528
TGME49_314460	727	10	9	1	0	0.8867892949
TGME49_314470	555	8	7	1	0	0.976113988
TGME49_314480	598	6	6	0	0	0.6083466023
TGME49_314500	2098	27	26	1	0	0.8516895975
TGME49_314540	1093	9	9	0	0	0.8385869165
TGME49_314550	124	1	1	0	0	0.8338956825
TGME49_314560						
TGME49_314570	190	1	0	1	0	0.5758497355
TGME49_314650	614	6	6	0	0	0.6732648128
TGME49_314660	306	2	1	1	0	0.4751918327
TGME49_314700	258	6	6	0	0	0.510791112
TGME49_314710	287	1	0	1	0	0.4920052256
TGME49_314720	403	5	4	1	0	0.9849147196
TGME49_314730	952	17	17	0	0	0.8354170203
TGME49_314740	957	2	2	0	0	0.9792130947
TGME49_314750	430	0				0.6859093608
TGME49_314780	1421	16	16	0	0	0.8429664158
TGME49_314790	641	2	2	0	0	0.8637962754
TGME49_314800	493	3	2	1	0	0.8095726576
TGME49_314810	67	0				0.9868528445
TGME49_314820	327	1	1	0	0	0.8096501251
TGME49_314830	798	2	2	0	0	0.8642122493
TGME49_314840	2378	22	22	0	0	0.6890139639
TGME49_314850	436	7	7	0	0	0.4324804595
TGME49_314860	1009	2	2	0	0	0.8995493133
TGME49_314875	89	0				0.746941402
TGME49_314885	776	5	1	4	0	0.3612914911
TGME49_314890	1167	7	6	1	0	0.852036296
TGME49_314900	987	5	4	1	0	0.6823489241
TGME49_314910	409	5	4	0	1	0.735156564
TGME49_314970	595	3	3	0	0	0.8251447045
TGME49_315080	1204	5	5	0	0	0.6358098301
TGME49_315110	1041	4	4	0	0	0.6329270868
TGME49_315120	580	2	2	0	0	0.8456797698
TGME49_315130	882	7	6	0	1	0.8276733012
TGME49_315140	605	3	3	0	0	0.8926391068
TGME49_315150	1004	2	2	0	0	0.8443179951
TGME49_315160	1630	10	10	0	0	0.7447342165
TGME49_315170	1488	11	10	1	0	0.8395376805
TGME49_315190	2866	34	34	0	0	0.8942706705
TGME49_315210	501	6	5	1	0	0.6842830734
TGME49_315220	775	9	9	0	0	0.7551174844
TGME49_315250	269	2	2	0	0	0.4764102565
TGME49_315270	587	3	3	0	0	0.9890734677
TGME49_315280	709	2	2	0	0	0.5019070154
TGME49_315290	1307	18	18	0	0	0.5296926033
TGME49_315300	1089	13	13	0	0	0.819201551
TGME49_315310	855	11	10	1	0	0.8415808979
TGME49_315320	154	2	2	0	0	0.779367942
TGME49_315360	1452	17	16	1	0	0.7888377194
TGME49_315420	616	10	9	1	0	0.5170688344
TGME49_315440	2001	14	12	2	0	0.7343179824
TGME49_315470	649	7	6	1	0	0.525538254
TGME49_315490	350	4	3	1	0	0.826952784
TGME49_315495	257	3	0	3	0	0.3854253875
TGME49_315500	823	3	3	0	0	0.8696335096
TGME49_315510	857	6	6	0	0	0.7581526876
TGME49_315530	1013	5	4	1	0	0.8889876812
TGME49_315570	130	0				0.8475620655
TGME49_315580	1040	8	8	0	0	0.3841360488
TGME49_315590	1450	7	7	0	0	0.9797525259
TGME49_315600	871	5	4	0	1	0.6057293486
TGME49_315610	1317	10	10	0	0	0.949154717
TGME49_315620	1679	4	3	1	0	0.804621761
TGME49_315640	646	11	10	1	0	0.3475568237
TGME49_315660	881	5	3	2	0	0.6088711991
TGME49_315670	1616	7	7	0	0	0.9863072198
TGME49_315680	573	2	1	1	0	0.6045958359
TGME49_315690	911	1	1	0	0	0.9846079629
TGME49_315700	267	1	1	0	0	0.5510225615
TGME49_315710	1554	6	6	0	0	0.7384801296
TGME49_315715	963	13	11	2	0	0.5046552052
TGME49_315720	561	1	0	1	0	0.7796758049
TGME49_315740	270	4	3	1	0	0.9205074442
TGME49_315750	771	3	3	0	0	0.7965306024
TGME49_315760	1401	9	9	0	0	0.7794852013
TGME49_315770	802	9	9	0	0	0.9076632521
TGME49_315780	204	1	1	0	0	0.8195811112
TGME49_315810	195	1	0	1	0	0.352685644
TGME49_315820	776	3	3	0	0	0.5747664983
TGME49_315860	1107	5	3	2	0	0.5204864973
TGME49_315885	538	4	2	2	0	0.8514002397
TGME49_315900	1623	27	26	1	0	0.8385918431
TGME49_315910	238	0				0.7915084051
TGME49_315920	1275	7	6	1	0	0.7093585509
TGME49_315930	921	4	4	0	0	0.9578003719
TGME49_315940	403	4	1	1	2	0.7680608276
TGME49_315950	713	6	5	1	0	0.6813738826
TGME49_315958	476	8	8	0	0	0.3554632867
TGME49_315980	1180	5	4	0	1	0.9146844414
TGME49_316090	441	6	5	1	0	0.6054401003
TGME49_316100	493	4	0	4	0	0.852036296
TGME49_316140	470	3	3	0	0	0.865104838
TGME49_316150	659	8	7	1	0	0.8504210533
TGME49_316180	623	3	3	0	0	0.5786969153
TGME49_316190	1095	13	13	0	0	0.6136853602
TGME49_316200	770	4	3	1	0	0.5876102026
TGME49_316210	139	0				0.4162502719
TGME49_316220						
TGME49_316230	1951	11	11	0	0	0.8384897298
TGME49_316235	1310	6	6	0	0	0.7310875495
TGME49_316240	352	0				0.7665670162
TGME49_316250	531	2	2	0	0	0.5187374423
TGME49_316255	269	3	3	0	0	0.8791862324
TGME49_316260	321	3	2	1	0	0.4890685226
TGME49_316270	382	3	3	0	0	0.8136245674
TGME49_316280	187	5	5	0	0	0.522819827
TGME49_316290	17	0				0.7321212399
TGME49_316300	723	13	13	0	0	0.588644634
TGME49_316310	225	1	0	1	0	0.6298000218
TGME49_316330	145	0				0.8436186274
TGME49_316340	724	0				0.8955167268
TGME49_316350	840	12	12	0	0	0.6246295424
TGME49_316360	831	8	7	1	0	0.922278081
TGME49_316370	1529	25	23	2	0	0.5946479753
TGME49_316400	269	1	1	0	0	0.8369414366
TGME49_316430	1681	20	19	1	0	0.7293334537
TGME49_316450	1492	3	3	0	0	0.8452026574
TGME49_316490	613	0				0.9143784312
TGME49_316510	1443	8	8	0	0	0.6675276593
TGME49_316520	2234	19	19	0	0	0.8944177352
TGME49_316530	779	8	7	1	0	0.36591342
TGME49_316540	704	3	2	1	0	0.8743140953
TGME49_316550	1985	27	27	0	0	0.3551779231
TGME49_316570	1172	12	12	0	0	0.6393884826
TGME49_316600	381	2	1	1	0	0.5945195435
TGME49_316620	454	2	1	1	0	0.7181075509
TGME49_316650	1086	5	5	0	0	0.8111577358
TGME49_316660	1729	21	14	7	0	0.8385986861
TGME49_316670	2656	38	38	0	0	0.862103448
TGME49_316680	4319	26	26	0	0	0.7394818716
TGME49_316700	277	2	1	1	0	0.7631327711
TGME49_316710	151	1	0	1	0	0.8412422478
TGME49_316730	792	6	5	1	0	0.9060535743
TGME49_316750	1067	12	10	2	0	0.9664833043
TGME49_316760	733	7	6	1	0	0.71492743
TGME49_316770	874	7	7	0	0	0.5965264476
TGME49_316900	675	6	6	0	0	0.675984659
TGME49_317705	42	0				0.6274319289
TGME49_317720	493	3	3	0	0	0.8765596951
TGME49_318140	746	7	7	0	0	0.8471778802
TGME49_318150	1185	12	11	1	0	0.5994550607
TGME49_318160	751	7	6	1	0	0.9273745976
TGME49_318170	1667	29	29	0	0	0.8274138502
TGME49_318190	1161	15	15	0	0	0.8341768311
TGME49_318210	622	7	7	0	0	0.7394326689
TGME49_318230	109	0				0.8832130076
TGME49_318260	469	3	1	2	0	0.8645468702
TGME49_318275	1050	5	4	1	0	0.9719815462
TGME49_318290	436	3	3	0	0	0.8126417272
TGME49_318300	1115	12	12	0	0	0.508205136
TGME49_318310	58	0				0.909450868
TGME49_318320	523	1	0	1	0	0.8843962631
TGME49_318330	1368	3	3	0	0	0.6579019976
TGME49_318340	1404	18	17	0	1	0.8591851122
TGME49_318350	3102	12	12	0	0	0.7256442106
TGME49_318360						
TGME49_318370	410	0				0.8313375589
TGME49_318380						
TGME49_318390	791	3	3	0	0	0.8580802089
TGME49_318400	2358	13	13	0	0	0.888968362
TGME49_318410	321	0				0.9298179695
TGME49_318420	507	0				0.6456454021
TGME49_318430	505	1	0	0	1	0.8493288735
TGME49_318440	1751	10	10	0	0	0.6808601486
TGME49_318450	136	2	1	1	0	0.6778279115
TGME49_318460	517	6	6	0	0	0.8867733273
TGME49_318470	940	7	7	0	0	0.9099883192
TGME49_318480	1498	15	15	0	0	0.8104394239
TGME49_318490	341	2	1	1	0	0.8778878791
TGME49_318510	276	3	2	1	0	0.8465046475
TGME49_318525	707	7	6	1	0	0.9081725099
TGME49_318550	352	5	4	1	0	0.4761353482
TGME49_318560	529	6	6	0	0	0.9062169132
TGME49_318570	765	5	5	0	0	0.6688563059
TGME49_318580	155	0				0.7871961285
TGME49_318590	131	0				0.5849989297
TGME49_318600	790	15	14	1	0	0.5743722256
TGME49_318620	886	10	10	0	0	0.8292582429
TGME49_318650	41	0				0.5336013266
TGME49_318660	822	16	15	1	0	0.5912512812
TGME49_318690	559	4	4	0	0	0.6108799255
TGME49_318700	547	0				0.2918983259
TGME49_318710	826	4	2	2	0	0.8799463336
TGME49_318720	746	17	15	2	0	0.7766057524
TGME49_318730	1068	13	13	0	0	0.7481190517
TGME49_318750	257	1	0	1	0	0.9188919015
TGME49_318760	1313	13	11	2	0	0.8092354545
TGME49_318770	711	1	1	0	0	0.6074719957
TGME49_318880	349	3	3	0	0	0.395715464
TGME49_319300	1353	12	12	0	0	0.8431810749
TGME49_319320	1212	8	6	2	0	0.8192447912
TGME49_319340	727	6	6	0	0	0.9123270631
TGME49_319350	670	4	4	0	0	0.6232515849
TGME49_319370	880	7	6	1	0	0.9672698713
TGME49_319500	1462	6	6	0	0	0.7820437991
TGME49_319510	719	2	2	0	0	0.6491589087
TGME49_319530	891	1	1	0	0	0.838016248
TGME49_319540	1105	4	4	0	0	0.8397063707
TGME49_319550	973	9	8	0	1	0.9295556198
TGME49_319560	281	1	1	0	0	0.7679352389
TGME49_319570	430	5	5	0	0	0.4644317263
TGME49_319580	773	6	5	1	0	0.846115044
TGME49_319590	606	3	3	0	0	0.5826633824
TGME49_319610	2191	16	16	0	0	0.8731807986
TGME49_319620	1853	8	8	0	0	0.8311320162
TGME49_319640	674	4	4	0	0	0.7560200451
TGME49_319650	1136	3	2	1	0	0.5799885134
TGME49_319658	777	6	6	0	0	0.5863146339
