Gene ID	Genomic Sequence ID	Genomic Location (Gene)	Gene Strand	Gene Type
TGME49_310440	TGME49_chrXI	TGME49_chrXI:1,342,098..1,344,853(+)	forward	protein coding gene
TGME49_310450	TGME49_chrXI	TGME49_chrXI:1,347,750..1,364,930(+)	forward	protein coding gene
TGME49_310455	TGME49_chrXI	TGME49_chrXI:1,364,400..1,366,381(-)	reverse	protein coding gene
TGME49_310460	TGME49_chrXI	TGME49_chrXI:1,366,768..1,373,581(+)	forward	protein coding gene
TGME49_310470	TGME49_chrXI	TGME49_chrXI:1,375,316..1,376,752(+)	forward	protein coding gene
TGME49_310480	TGME49_chrXI	TGME49_chrXI:1,378,479..1,381,783(+)	forward	protein coding gene
TGME49_310490	TGME49_chrXI	TGME49_chrXI:1,382,186..1,384,048(-)	reverse	protein coding gene
TGME49_310500	TGME49_chrXI	TGME49_chrXI:1,384,365..1,388,688(+)	forward	protein coding gene
TGME49_310510	TGME49_chrXI	TGME49_chrXI:1,389,004..1,391,955(-)	reverse	protein coding gene
TGME49_310515	TGME49_chrXI	TGME49_chrXI:1,391,164..1,392,240(+)	forward	protein coding gene
TGME49_310520	TGME49_chrXI	TGME49_chrXI:1,392,922..1,410,259(-)	reverse	protein coding gene
TGME49_310530	TGME49_chrXI	TGME49_chrXI:1,411,366..1,433,940(-)	reverse	protein coding gene
TGME49_310560	TGME49_chrXI	TGME49_chrXI:1,436,128..1,454,233(+)	forward	protein coding gene
TGME49_310570	TGME49_chrXI	TGME49_chrXI:1,454,981..1,457,298(-)	reverse	protein coding gene
TGME49_310580	TGME49_chrXI	TGME49_chrXI:1,459,815..1,465,208(-)	reverse	protein coding gene
TGME49_310590	TGME49_chrXI	TGME49_chrXI:1,467,063..1,467,950(+)	forward	protein coding gene
TGME49_310600	TGME49_chrXI	TGME49_chrXI:1,468,455..1,470,262(+)	forward	protein coding gene
TGME49_310610	TGME49_chrXI	TGME49_chrXI:1,470,948..1,476,214(-)	reverse	protein coding gene
TGME49_310620	TGME49_chrXI	TGME49_chrXI:1,478,505..1,487,421(+)	forward	protein coding gene
TGME49_310630	TGME49_chrXI	TGME49_chrXI:1,489,262..1,495,394(+)	forward	protein coding gene
TGME49_310640	TGME49_chrXI	TGME49_chrXI:1,496,384..1,500,510(-)	reverse	protein coding gene
TGME49_310650	TGME49_chrXI	TGME49_chrXI:1,500,807..1,503,088(-)	reverse	protein coding gene
TGME49_310660	TGME49_chrXI	TGME49_chrXI:1,501,490..1,508,681(+)	forward	protein coding gene
TGME49_310670	TGME49_chrXI	TGME49_chrXI:1,510,901..1,517,828(+)	forward	protein coding gene
TGME49_310680	TGME49_chrXI	TGME49_chrXI:1,518,256..1,521,321(+)	forward	protein coding gene
TGME49_310690	TGME49_chrXI	TGME49_chrXI:1,521,951..1,523,304(+)	forward	protein coding gene
TGME49_310700	TGME49_chrXI	TGME49_chrXI:1,523,304..1,526,437(-)	reverse	protein coding gene
TGME49_310710	TGME49_chrXI	TGME49_chrXI:1,529,605..1,532,649(+)	forward	protein coding gene
TGME49_310720	TGME49_chrXI	TGME49_chrXI:1,534,921..1,547,858(-)	reverse	protein coding gene
TGME49_310730	TGME49_chrXI	TGME49_chrXI:1,550,176..1,559,517(-)	reverse	protein coding gene
TGME49_310740	TGME49_chrXI	TGME49_chrXI:1,561,941..1,565,678(+)	forward	protein coding gene
TGME49_310750	TGME49_chrXI	TGME49_chrXI:1,567,792..1,574,181(+)	forward	protein coding gene
TGME49_310760	TGME49_chrXI	TGME49_chrXI:1,574,959..1,583,511(+)	forward	protein coding gene
TGME49_310770	TGME49_chrXI	TGME49_chrXI:1,583,575..1,587,508(-)	reverse	protein coding gene
TGME49_310780	TGME49_chrXI	TGME49_chrXI:1,588,347..1,590,381(-)	reverse	protein coding gene
TGME49_310790	TGME49_chrXI	TGME49_chrXI:1,592,818..1,595,308(+)	forward	protein coding gene
TGME49_310802	TGME49_chrXI	TGME49_chrXI:1,597,360..1,603,826(+)	forward	protein coding gene
TGME49_310810	TGME49_chrXI	TGME49_chrXI:1,606,267..1,611,500(+)	forward	protein coding gene
TGME49_310820	TGME49_chrXI	TGME49_chrXI:1,613,485..1,618,635(+)	forward	protein coding gene
TGME49_310830	TGME49_chrXI	TGME49_chrXI:1,619,588..1,621,916(+)	forward	protein coding gene
TGME49_310840	TGME49_chrXI	TGME49_chrXI:1,622,045..1,624,773(-)	reverse	protein coding gene
TGME49_310850	TGME49_chrXI	TGME49_chrXI:1,624,971..1,629,482(+)	forward	protein coding gene
TGME49_310860	TGME49_chrXI	TGME49_chrXI:1,629,527..1,637,544(-)	reverse	protein coding gene
TGME49_310870	TGME49_chrXI	TGME49_chrXI:1,637,744..1,641,804(+)	forward	protein coding gene
TGME49_310875	TGME49_chrXI	TGME49_chrXI:1,643,094..1,643,175(+)	forward	ncRNA gene
TGME49_310880	TGME49_chrXI	TGME49_chrXI:1,643,413..1,643,494(-)	reverse	ncRNA gene
TGME49_310900	TGME49_chrXI	TGME49_chrXI:1,643,720..1,655,936(-)	reverse	protein coding gene
TGME49_310910	TGME49_chrXI	TGME49_chrXI:1,658,262..1,671,182(-)	reverse	protein coding gene
TGME49_310930	TGME49_chrXI	TGME49_chrXI:1,673,065..1,679,349(-)	reverse	protein coding gene
TGME49_310940	TGME49_chrXI	TGME49_chrXI:1,682,571..1,683,693(-)	reverse	protein coding gene
TGME49_310950	TGME49_chrXI	TGME49_chrXI:1,683,427..1,692,132(+)	forward	protein coding gene
TGME49_310960	TGME49_chrXI	TGME49_chrXI:1,692,949..1,696,226(-)	reverse	protein coding gene
TGME49_310970	TGME49_chrXI	TGME49_chrXI:1,699,094..1,718,011(+)	forward	protein coding gene
TGME49_310990	TGME49_chrXI	TGME49_chrXI:1,718,214..1,719,544(-)	reverse	protein coding gene
TGME49_311000	TGME49_chrXI	TGME49_chrXI:1,720,514..1,723,353(+)	forward	protein coding gene
TGME49_311010	TGME49_chrXI	TGME49_chrXI:1,723,317..1,725,546(-)	reverse	protein coding gene
TGME49_311020	TGME49_chrXI	TGME49_chrXI:1,725,725..1,728,046(+)	forward	protein coding gene
TGME49_311030	TGME49_chrXI	TGME49_chrXI:1,729,216..1,745,658(-)	reverse	protein coding gene
TGME49_311040	TGME49_chrXI	TGME49_chrXI:1,748,398..1,750,976(+)	forward	protein coding gene
TGME49_311050	TGME49_chrXI	TGME49_chrXI:1,751,899..1,752,249(+)	forward	protein coding gene
TGME49_311060	TGME49_chrXI	TGME49_chrXI:1,753,474..1,764,015(+)	forward	protein coding gene
TGME49_311070	TGME49_chrXI	TGME49_chrXI:1,765,329..1,781,876(-)	reverse	protein coding gene
TGME49_311075	TGME49_chrXI	TGME49_chrXI:1,782,613..1,784,180(+)	forward	protein coding gene
TGME49_311080	TGME49_chrXI	TGME49_chrXI:1,784,514..1,794,734(-)	reverse	protein coding gene
TGME49_311090	TGME49_chrXI	TGME49_chrXI:1,798,744..1,806,403(+)	forward	protein coding gene
TGME49_311100	TGME49_chrXI	TGME49_chrXI:1,806,848..1,812,147(+)	forward	protein coding gene
TGME49_311110	TGME49_chrXI	TGME49_chrXI:1,813,062..1,816,743(+)	forward	protein coding gene
TGME49_311140	TGME49_chrXI	TGME49_chrXI:1,816,372..1,829,223(-)	reverse	protein coding gene
TGME49_311150	TGME49_chrXI	TGME49_chrXI:1,830,370..1,833,477(-)	reverse	protein coding gene
TGME49_311155	TGME49_chrXI	TGME49_chrXI:1,832,832..1,836,944(-)	reverse	protein coding gene
TGME49_311160	TGME49_chrXI	TGME49_chrXI:1,837,342..1,843,689(+)	forward	protein coding gene
TGME49_311170	TGME49_chrXI	TGME49_chrXI:1,844,437..1,846,251(+)	forward	protein coding gene
TGME49_311180	TGME49_chrXI	TGME49_chrXI:1,846,022..1,855,266(+)	forward	protein coding gene
TGME49_311190	TGME49_chrXI	TGME49_chrXI:1,856,857..1,856,929(-)	reverse	ncRNA gene
TGME49_311200	TGME49_chrXI	TGME49_chrXI:1,857,634..1,857,706(-)	reverse	ncRNA gene
TGME49_311210	TGME49_chrXI	TGME49_chrXI:1,858,369..1,870,219(+)	forward	protein coding gene
TGME49_311220	TGME49_chrXI	TGME49_chrXI:1,871,468..1,878,891(+)	forward	protein coding gene
TGME49_311230	TGME49_chrXI	TGME49_chrXI:1,880,485..1,900,721(+)	forward	protein coding gene
TGME49_311240	TGME49_chrXI	TGME49_chrXI:1,900,814..1,909,002(-)	reverse	protein coding gene
TGME49_311250	TGME49_chrXI	TGME49_chrXI:1,911,202..1,921,157(+)	forward	protein coding gene
TGME49_311260	TGME49_chrXI	TGME49_chrXI:1,928,929..1,931,131(+)	forward	protein coding gene
TGME49_311290	TGME49_chrXI	TGME49_chrXI:1,947,793..1,951,676(-)	reverse	protein coding gene
TGME49_311300	TGME49_chrXI	TGME49_chrXI:1,954,010..1,958,019(-)	reverse	protein coding gene
TGME49_311310	TGME49_chrXI	TGME49_chrXI:1,960,208..1,971,981(-)	reverse	protein coding gene
TGME49_311320	TGME49_chrXI	TGME49_chrXI:1,973,193..1,976,820(+)	forward	protein coding gene
TGME49_311335	TGME49_chrXI	TGME49_chrXI:1,977,773..1,991,851(+)	forward	protein coding gene
TGME49_311360	TGME49_chrXI	TGME49_chrXI:1,992,306..2,010,213(-)	reverse	protein coding gene
TGME49_311360	TGME49_chrXI	TGME49_chrXI:1,992,306..2,010,213(-)	reverse	protein coding gene
TGME49_311370	TGME49_chrXI	TGME49_chrXI:2,012,926..2,018,616(-)	reverse	protein coding gene
TGME49_311375	TGME49_chrXI	TGME49_chrXI:2,019,095..2,026,155(-)	reverse	protein coding gene
TGME49_311380	TGME49_chrXI	TGME49_chrXI:2,029,545..2,041,983(+)	forward	protein coding gene
TGME49_311390	TGME49_chrXI	TGME49_chrXI:2,043,473..2,046,513(+)	forward	protein coding gene
TGME49_311400	TGME49_chrXI	TGME49_chrXI:2,046,499..2,061,235(-)	reverse	protein coding gene
TGME49_311410	TGME49_chrXI	TGME49_chrXI:2,061,729..2,065,651(+)	forward	protein coding gene
TGME49_311420	TGME49_chrXI	TGME49_chrXI:2,065,938..2,067,494(-)	reverse	protein coding gene
TGME49_311425	TGME49_chrXI	TGME49_chrXI:2,067,604..2,068,195(+)	forward	protein coding gene
TGME49_311430	TGME49_chrXI	TGME49_chrXI:2,067,801..2,069,857(-)	reverse	protein coding gene
TGME49_311440	TGME49_chrXI	TGME49_chrXI:2,070,935..2,073,374(-)	reverse	protein coding gene
TGME49_311450	TGME49_chrXI	TGME49_chrXI:2,076,425..2,083,321(+)	forward	protein coding gene
TGME49_311470	TGME49_chrXI	TGME49_chrXI:2,083,415..2,104,200(-)	reverse	protein coding gene
TGME49_311480	TGME49_chrXI	TGME49_chrXI:2,107,490..2,115,999(-)	reverse	protein coding gene
TGME49_311485	TGME49_chrXI	TGME49_chrXI:2,119,054..2,121,183(+)	forward	protein coding gene
TGME49_311490	TGME49_chrXI	TGME49_chrXI:2,121,184..2,128,987(+)	forward	protein coding gene
TGME49_311500	TGME49_chrXI	TGME49_chrXI:2,129,893..2,137,708(-)	reverse	protein coding gene
TGME49_311510	TGME49_chrXI	TGME49_chrXI:2,138,634..2,152,314(-)	reverse	protein coding gene
TGME49_311625	TGME49_chrXI	TGME49_chrXI:2,154,474..2,172,904(-)	reverse	protein coding gene
TGME49_311650	TGME49_chrXI	TGME49_chrXI:2,175,248..2,183,170(+)	forward	protein coding gene
TGME49_311660	TGME49_chrXI	TGME49_chrXI:2,184,247..2,195,713(-)	reverse	protein coding gene
TGME49_311670	TGME49_chrXI	TGME49_chrXI:2,198,219..2,201,039(-)	reverse	protein coding gene
TGME49_311680	TGME49_chrXI	TGME49_chrXI:2,201,341..2,204,506(-)	reverse	protein coding gene
TGME49_311690	TGME49_chrXI	TGME49_chrXI:2,206,313..2,211,271(-)	reverse	protein coding gene
TGME49_311700	TGME49_chrXI	TGME49_chrXI:2,214,770..2,221,224(+)	forward	protein coding gene
TGME49_311710	TGME49_chrXI	TGME49_chrXI:2,221,259..2,223,455(-)	reverse	protein coding gene
TGME49_311720	TGME49_chrXI	TGME49_chrXI:2,224,904..2,229,209(-)	reverse	protein coding gene
TGME49_311730	TGME49_chrXI	TGME49_chrXI:2,232,582..2,238,358(+)	forward	protein coding gene
TGME49_311740	TGME49_chrXI	TGME49_chrXI:2,239,676..2,246,856(-)	reverse	protein coding gene
TGME49_311750	TGME49_chrXI	TGME49_chrXI:2,247,209..2,253,247(+)	forward	protein coding gene
TGME49_311755	TGME49_chrXI	TGME49_chrXI:2,252,767..2,257,521(-)	reverse	protein coding gene
TGME49_311760	TGME49_chrXI	TGME49_chrXI:2,257,857..2,263,821(-)	reverse	protein coding gene
TGME49_311765	TGME49_chrXI	TGME49_chrXI:2,265,343..2,272,640(-)	reverse	protein coding gene
TGME49_311770	TGME49_chrXI	TGME49_chrXI:2,275,358..2,282,606(+)	forward	protein coding gene
TGME49_311780	TGME49_chrXI	TGME49_chrXI:2,283,011..2,290,097(-)	reverse	protein coding gene
TGME49_311790	TGME49_chrXI	TGME49_chrXI:2,290,155..2,292,695(+)	forward	protein coding gene
TGME49_311800	TGME49_chrXI	TGME49_chrXI:2,292,425..2,298,444(-)	reverse	protein coding gene
TGME49_311810	TGME49_chrXI	TGME49_chrXI:2,300,166..2,303,412(+)	forward	protein coding gene
TGME49_311815	TGME49_chrXI	TGME49_chrXI:2,304,299..2,306,053(+)	forward	protein coding gene
TGME49_311820	TGME49_chrXI	TGME49_chrXI:2,303,500..2,310,082(-)	reverse	protein coding gene
TGME49_311830	TGME49_chrXI	TGME49_chrXI:2,313,057..2,314,435(+)	forward	protein coding gene
TGME49_311840	TGME49_chrXI	TGME49_chrXI:2,314,288..2,317,179(-)	reverse	protein coding gene
TGME49_311850	TGME49_chrXI	TGME49_chrXI:2,319,594..2,321,925(-)	reverse	protein coding gene
TGME49_311860	TGME49_chrXI	TGME49_chrXI:2,320,252..2,332,735(+)	forward	protein coding gene
TGME49_311870	TGME49_chrXI	TGME49_chrXI:2,334,901..2,343,301(-)	reverse	protein coding gene
TGME49_311880	TGME49_chrXI	TGME49_chrXI:2,344,561..2,355,585(-)	reverse	protein coding gene
TGME49_311890	TGME49_chrXI	TGME49_chrXI:2,357,650..2,361,892(+)	forward	protein coding gene
TGME49_311905	TGME49_chrXI	TGME49_chrXI:2,364,741..2,371,145(+)	forward	protein coding gene
TGME49_311920	TGME49_chrXI	TGME49_chrXI:2,372,391..2,394,604(+)	forward	protein coding gene
TGME49_312050	TGME49_chrXI	TGME49_chrXI:2,396,295..2,401,941(+)	forward	protein coding gene
TGME49_312065	TGME49_chrXI	TGME49_chrXI:2,402,487..2,417,255(-)	reverse	protein coding gene
TGME49_312090	TGME49_chrXI	TGME49_chrXI:2,418,941..2,421,406(-)	reverse	protein coding gene
TGME49_312100	TGME49_chrXI	TGME49_chrXI:2,424,153..2,432,746(+)	forward	protein coding gene
TGME49_312110	TGME49_chrXI	TGME49_chrXI:2,433,414..2,441,859(-)	reverse	protein coding gene
TGME49_312120	TGME49_chrXI	TGME49_chrXI:2,443,713..2,444,171(-)	reverse	protein coding gene
TGME49_312130	TGME49_chrXI	TGME49_chrXI:2,443,907..2,447,971(+)	forward	protein coding gene
TGME49_312140	TGME49_chrXI	TGME49_chrXI:2,446,830..2,456,762(-)	reverse	protein coding gene
TGME49_312150	TGME49_chrXI	TGME49_chrXI:2,459,470..2,464,775(+)	forward	protein coding gene
TGME49_312160	TGME49_chrXI	TGME49_chrXI:2,467,391..2,469,253(-)	reverse	protein coding gene
TGME49_312175	TGME49_chrXI	TGME49_chrXI:2,470,369..2,476,707(-)	reverse	protein coding gene
TGME49_312190	TGME49_chrXI	TGME49_chrXI:2,476,676..2,493,030(+)	forward	protein coding gene
TGME49_312200	TGME49_chrXI	TGME49_chrXI:2,493,893..2,500,491(-)	reverse	protein coding gene
TGME49_312210	TGME49_chrXI	TGME49_chrXI:2,504,148..2,505,353(+)	forward	protein coding gene
TGME49_312220	TGME49_chrXI	TGME49_chrXI:2,505,751..2,507,126(+)	forward	protein coding gene
TGME49_312230	TGME49_chrXI	TGME49_chrXI:2,509,060..2,528,868(-)	reverse	protein coding gene
TGME49_312240	TGME49_chrXI	TGME49_chrXI:2,532,371..2,545,254(-)	reverse	protein coding gene
TGME49_312245	TGME49_chrXI	TGME49_chrXI:2,540,209..2,541,776(+)	forward	protein coding gene
TGME49_312250	TGME49_chrXI	TGME49_chrXI:2,545,909..2,548,276(+)	forward	protein coding gene
TGME49_312260	TGME49_chrXI	TGME49_chrXI:2,548,555..2,554,158(-)	reverse	protein coding gene
TGME49_312270	TGME49_chrXI	TGME49_chrXI:2,554,321..2,558,475(-)	reverse	protein coding gene
TGME49_312280	TGME49_chrXI	TGME49_chrXI:2,560,227..2,574,153(+)	forward	protein coding gene
TGME49_312300	TGME49_chrXI	TGME49_chrXI:2,574,257..2,588,334(-)	reverse	protein coding gene
TGME49_312310	TGME49_chrXI	TGME49_chrXI:2,589,795..2,601,437(+)	forward	protein coding gene
TGME49_312330	TGME49_chrXI	TGME49_chrXI:2,604,300..2,618,037(-)	reverse	protein coding gene
TGME49_312340	TGME49_chrXI	TGME49_chrXI:2,620,554..2,623,745(-)	reverse	protein coding gene
TGME49_312350	TGME49_chrXI	TGME49_chrXI:2,626,638..2,630,667(+)	forward	protein coding gene
TGME49_312360	TGME49_chrXI	TGME49_chrXI:2,631,875..2,636,776(+)	forward	protein coding gene
TGME49_312370	TGME49_chrXI	TGME49_chrXI:2,638,657..2,645,692(+)	forward	protein coding gene
TGME49_312380	TGME49_chrXI	TGME49_chrXI:2,646,963..2,655,560(+)	forward	protein coding gene
TGME49_312390	TGME49_chrXI	TGME49_chrXI:2,657,072..2,661,552(+)	forward	protein coding gene
TGME49_312400	TGME49_chrXI	TGME49_chrXI:2,661,753..2,665,670(-)	reverse	protein coding gene
TGME49_312410	TGME49_chrXI	TGME49_chrXI:2,665,697..2,669,348(+)	forward	protein coding gene
TGME49_312420	TGME49_chrXI	TGME49_chrXI:2,669,775..2,677,028(-)	reverse	protein coding gene
TGME49_312430	TGME49_chrXI	TGME49_chrXI:2,677,471..2,684,891(+)	forward	protein coding gene
TGME49_312460	TGME49_chrXI	TGME49_chrXI:2,705,464..2,711,063(-)	reverse	protein coding gene
TGME49_312470	TGME49_chrXI	TGME49_chrXI:2,712,357..2,716,716(+)	forward	protein coding gene
TGME49_312480	TGME49_chrXI	TGME49_chrXI:2,718,278..2,723,808(+)	forward	protein coding gene
TGME49_312490	TGME49_chrXI	TGME49_chrXI:2,724,896..2,731,007(+)	forward	protein coding gene
TGME49_312500	TGME49_chrXI	TGME49_chrXI:2,731,529..2,743,371(-)	reverse	protein coding gene
TGME49_312510	TGME49_chrXI	TGME49_chrXI:2,744,495..2,750,951(-)	reverse	protein coding gene
TGME49_312520	TGME49_chrXI	TGME49_chrXI:2,753,391..2,763,552(-)	reverse	protein coding gene
TGME49_312530	TGME49_chrXI	TGME49_chrXI:2,763,991..2,767,903(+)	forward	protein coding gene
TGME49_312540	TGME49_chrXI	TGME49_chrXI:2,768,697..2,770,657(+)	forward	protein coding gene
TGME49_312560	TGME49_chrXI	TGME49_chrXI:2,772,084..2,784,323(+)	forward	protein coding gene
TGME49_312570	TGME49_chrXI	TGME49_chrXI:2,785,457..2,795,496(-)	reverse	protein coding gene
TGME49_312580	TGME49_chrXI	TGME49_chrXI:2,796,359..2,804,271(+)	forward	protein coding gene
TGME49_312590	TGME49_chrXI	TGME49_chrXI:2,807,580..2,818,365(+)	forward	protein coding gene
TGME49_312600	TGME49_chrXI	TGME49_chrXI:2,818,489..2,821,834(+)	forward	protein coding gene
TGME49_312618	TGME49_chrXI	TGME49_chrXI:2,821,458..2,827,122(-)	reverse	protein coding gene
TGME49_312622	TGME49_chrXI	TGME49_chrXI:2,828,539..2,838,399(-)	reverse	protein coding gene
TGME49_312630	TGME49_chrXI	TGME49_chrXI:2,840,343..2,859,141(-)	reverse	protein coding gene
TGME49_312635	TGME49_chrXI	TGME49_chrXI:2,861,436..2,864,921(+)	forward	protein coding gene
TGME49_312640	TGME49_chrXI	TGME49_chrXI:2,866,328..2,869,921(+)	forward	protein coding gene
TGME49_312650	TGME49_chrXI	TGME49_chrXI:2,870,972..2,887,805(-)	reverse	protein coding gene
TGME49_312660	TGME49_chrXI	TGME49_chrXI:2,887,990..2,893,681(+)	forward	protein coding gene
TGME49_312670	TGME49_chrXI	TGME49_chrXI:2,894,521..2,899,736(-)	reverse	protein coding gene
TGME49_312680	TGME49_chrXI	TGME49_chrXI:2,899,918..2,903,937(+)	forward	protein coding gene
TGME49_312690	TGME49_chrXI	TGME49_chrXI:2,906,161..2,907,845(-)	reverse	protein coding gene
TGME49_312700	TGME49_chrXI	TGME49_chrXI:2,910,383..2,924,233(+)	forward	protein coding gene
TGME49_312820	TGME49_chrXI	TGME49_chrXI:2,925,465..2,930,738(-)	reverse	protein coding gene
TGME49_312830	TGME49_chrXI	TGME49_chrXI:2,934,118..2,938,384(+)	forward	protein coding gene
TGME49_312840	TGME49_chrXI	TGME49_chrXI:2,939,615..2,949,659(+)	forward	protein coding gene
TGME49_312850	TGME49_chrXI	TGME49_chrXI:2,951,951..2,952,334(-)	reverse	protein coding gene
TGME49_312860	TGME49_chrXI	TGME49_chrXI:2,951,749..2,960,628(+)	forward	protein coding gene
TGME49_312875	TGME49_chrXI	TGME49_chrXI:2,961,863..2,972,398(-)	reverse	protein coding gene
TGME49_312905	TGME49_chrXI	TGME49_chrXI:2,972,789..2,986,451(+)	forward	protein coding gene
TGME49_312930	TGME49_chrXI	TGME49_chrXI:2,986,742..2,989,340(-)	reverse	protein coding gene
TGME49_312940	TGME49_chrXI	TGME49_chrXI:2,990,327..2,992,293(-)	reverse	protein coding gene
TGME49_312950	TGME49_chrXI	TGME49_chrXI:2,993,680..2,996,232(+)	forward	protein coding gene
TGME49_312960	TGME49_chrXI	TGME49_chrXI:2,996,766..2,999,974(+)	forward	protein coding gene
TGME49_312970	TGME49_chrXI	TGME49_chrXI:2,999,813..3,006,097(-)	reverse	protein coding gene
TGME49_312980	TGME49_chrXI	TGME49_chrXI:3,014,481..3,020,739(+)	forward	protein coding gene
TGME49_312990	TGME49_chrXI	TGME49_chrXI:3,020,547..3,026,523(-)	reverse	protein coding gene
TGME49_313000	TGME49_chrXI	TGME49_chrXI:3,027,667..3,031,043(-)	reverse	protein coding gene
TGME49_313010	TGME49_chrXI	TGME49_chrXI:3,031,922..3,038,301(-)	reverse	protein coding gene
TGME49_313020	TGME49_chrXI	TGME49_chrXI:3,038,495..3,052,216(+)	forward	protein coding gene
TGME49_313025	TGME49_chrXI	TGME49_chrXI:3,053,089..3,053,964(+)	forward	protein coding gene
TGME49_313030	TGME49_chrXI	TGME49_chrXI:3,056,155..3,061,632(+)	forward	protein coding gene
TGME49_313040	TGME49_chrXI	TGME49_chrXI:3,062,731..3,065,329(-)	reverse	protein coding gene
TGME49_313050	TGME49_chrXI	TGME49_chrXI:3,066,474..3,070,237(-)	reverse	protein coding gene
TGME49_313055	TGME49_chrXI	TGME49_chrXI:3,071,546..3,072,074(-)	reverse	protein coding gene
TGME49_313060	TGME49_chrXI	TGME49_chrXI:3,072,528..3,081,474(+)	forward	protein coding gene
TGME49_313070	TGME49_chrXI	TGME49_chrXI:3,082,310..3,084,450(+)	forward	protein coding gene
TGME49_313080	TGME49_chrXI	TGME49_chrXI:3,084,906..3,088,615(-)	reverse	protein coding gene
TGME49_313100	TGME49_chrXI	TGME49_chrXI:3,091,092..3,101,422(+)	forward	protein coding gene
TGME49_313110	TGME49_chrXI	TGME49_chrXI:3,103,536..3,108,232(+)	forward	protein coding gene
TGME49_313120	TGME49_chrXI	TGME49_chrXI:3,108,054..3,120,604(-)	reverse	protein coding gene
TGME49_313130	TGME49_chrXI	TGME49_chrXI:3,120,873..3,131,595(+)	forward	protein coding gene
